0.179484,0.208597,1.2766
0.179485,0.208599,1.296
0.179485,0.208598,1.32128
0.180197,0.208598,1.32479
0.207818,0.208605,1.3248
0.240904,0.208606,1.3248
0.267516,0.208607,1.3248
0.279482,0.208588,1.32478
0.279498,0.208605,1.31709
0.279494,0.208601,1.29579
0.279494,0.208601,1.27029
0.279489,0.208602,1.23998
0.279483,0.208589,1.22478
0.262008,0.208608,1.22479
0.227921,0.208608,1.22479
0.191723,0.20861,1.22479
0.179484,0.20859,1.22478
